"NUM_CNPJ_CPF","NOM_FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DAT_NOTA_FISCAL","VLR_NOTA","CATEGORIA","LOCAL ","UF LOCAL DA VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"07981622000197","M.M.SILVA GUIMARÃES E CIA LTDA","MACEIÓ","AL","007271",24/07/2011,"342,4","FORNECIMENTO DE ALIMENTAÇÃO","ARAPIRACA","AL",20/07/2011,25/07/2011,"Encontro com Governadores da região Nordeste para assinatura do Termo de Pactuação do Plano ""Brasil sem Miséria"""
"08345087000140","MASTER FOOD MACEIÓ LTDA - EPP","MACEIÓ","AL","000163",25/07/2011,"343,8","FORNECIMENTO DE ALIMENTAÇÃO","ARAPIRACA","AL",20/07/2011,25/07/2011,"Encontro com Governadores da região Nordeste para assinatura do Termo de Pactuação do Plano ""Brasil sem Miséria"""
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","040",30/07/2011,3250,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",28/07/2011,30/07/2011,"Sorteio Preliminar da Copa do Mundo da FIFA Brasil 2014"
"40162042000143","GC3 SERVIÇOS DE ALIMENTAÇÃO LTDA","RIO DE JANEIRO","RJ","003192",30/07/2011,130,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",28/07/2011,30/07/2011,"Sorteio Preliminar da Copa do Mundo da FIFA Brasil 2014"
"11444608000121","O GAUCHÃO CHURRASCARIA E PIZZARIA LTDA - ME","LAURO DE FREITAS","BA","1694",04/08/2011,"237,6","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",03/08/2011,05/08/2011,"Cerimônia de Lançamento do Programa Estadual de Inclusão Produtiva."
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","238234",04/08/2011,"3676,68","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",03/08/2011,05/08/2011,"Cerimônia de Lançamento do Programa Estadual de Inclusão Produtiva."
"05251879000320","LAZAR COMÉRCIO DE ALIMENTOS LTDA - GRANDE HOTEL JUAZEIRO","JUAZEIRO","BA","9874",05/08/2011,4940,"FORNECIMENTO DE ALIMENTAÇÃO","JUAZEIRO","BA",02/08/2011,05/08/2011,"Cerimônia de inauguração de 1.500 unidades habitacionais (Programa Minha Casa Minha Vida)."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","3565",10/08/2011,2680,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",09/08/2011,10/08/2011,"Solenidade de abertura do 83º Encontro Nacioonal da Industria de Construção (presidir a abertura)."
"03972441000143","RESTAURANTE ABENÇOADO","FORTALEZA","CE","0330",11/08/2011,342,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",08/08/2011,11/08/2011,"Cerimônia de inicio da terraplanagem da Cia. Siderúrgica do Pecém: Inaug.da cor-  reia transportadora de minério do Complexo Ind. do Porto de Pecém; Inaug. do novo Terminal de Múltiplo Uso, em Fortaleza."
"07236524000125","J NETO E CIA LTDA","FORTALEZA","CE","444",11/08/2011,5713,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",08/08/2011,11/08/2011,"Cerimônia de inicio da terraplanagem da Cia. Siderúrgica do Pecém: Inaug.da cor-  reia transportadora de minério do Complexo Ind. do Porto de Pecém; Inaug. do novo Terminal de Múltiplo Uso, em Fortaleza."
"07236524000125","J NETO E CIA LTDA","FORTALEZA","CE","445",11/08/2011,"3755,5","FORNECIMENTO DE ALIMENTAÇÃO","PACAJUS","CE",09/08/2011,11/08/2011,"Cerimônia de Inauguração da Policlínica Regional e anúncio de ampliação do SAMU."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","004694",17/08/2011,2320,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/08/2011,19/08/2011,"Lançamento do Programa Brasil  Sem Miséria, na Região Sudeste."
"04191067000101","CHURRASCARIA E RESTAURANTE A.M LTDA - ME","SÃO PAULO","SP","077727",18/08/2011,"49,28","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/08/2011,19/08/2011,"Lançamento do Programa Brasil  Sem Miséria, na Região Sudeste."
"07406242000129","GRAN MARQUISE EMPREENDIMENTOS S.A","FORTALEZA","CE","226",19/08/2011,"422,13","FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",08/08/2011,11/08/2011,"Cerimônia de inicio da terraplanagem da Cia. Siderúrgica do Pecém: Inaug.da cor-  reia transportadora de minério do Complexo Ind. do Porto de Pecém; Inaug. do novo Terminal de Múltiplo Uso, em Fortaleza."
"05868574001252","COM. ZARAGOZA IMPORT. EXPORT. LTDA","RESENDE","RJ","030230",19/08/2011,"3680,97","GENEROS DE ALIMENTAÇÃO","RESENDE","RJ",17/08/2011,20/08/2011,"CeriMônia de entrega do Espadim (cadetes da Turma Bicentenário do Brigadeiro Sampaio)"
"10914609000120","OLIVEIRA E MERA COM PROD FARMACEUTICOS LTDA - ME","RESENDE","RJ","050354",19/08/2011,"5,8","GENEROS DE ALIMENTAÇÃO","RESENDE","RJ",17/08/2011,20/08/2011,"CeriMônia de entrega do Espadim (cadetes da Turma Bicentenário do Brigadeiro Sampaio)"
"06088309000161","BAR E RESTAURANTE ITALIANO DE RIO PRETO LTDA","SÃO JOSE DO RIO PRETO","SP","2786",19/08/2011,"6547,5","FORNECIMENTO DE ALIMENTAÇÃO","SÃO JOSÉ DO R. PRETO","SP",17/08/2011,19/08/2011,"Entrega de1.993 unidades habitacioinais (Residencial Nova Esperança - Módulos  I a IV )."
"53355004000310","IBIRAPUERA PARK HOTEL LTDA","SÃO PAULO","SP","00113437",22/08/2011,221,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/08/2011,19/08/2011,"Lançamento do Programa Brasil  Sem Miséria, na Região Sudeste."
"53355004000310","IBIRAPUERA PARK HOTEL LTDA","SÃO PAULO","SP","00113566",24/08/2011,118,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/08/2011,19/08/2011,"Lançamento do Programa Brasil  Sem Miséria, na Região Sudeste."
"02178017000169","SANFERNANDO ALIMENTOS LTDA","RECIFE","PE","003348",29/08/2011,3936,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",28/08/2011,30/08/2011,"Cerimônia de Inauguração da Empresa Contax Contact Center"
"03459794000144","ENTRE AMIGOS O BODE LTDA","RECIFE","PE","0398",29/08/2011,"489,5","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",28/08/2011,30/08/2011,"Cerimônia de Inauguração da Empresa Contax Contact Center"
"41248048000109","MAKE PANIFICADORA LTDA","CARUARU","PE","2478",30/08/2011,7436,"FORNECIMENTO DE ALIMENTAÇÃO","CUPIRA","PE",26/08/2011,30/08/2011,"ASSINATURA DE ORDENS DE SERVIÇO DAS BARRAGENS DE GATOS E PANELAS"
"13118470000104","ROBERTO ROSENDO DA COSTA","CARUARU","PE","151",30/08/2011,132,"FORNECIMENTO DE ALIMENTAÇÃO","CUPIRA","PE",26/08/2011,30/08/2011,"ASSINATURA DE ORDENS DE SERVIÇO DAS BARRAGENS DE GATOS E PANELAS"
"08920272000111","CHURRASCARIA ASA BRANCA CENTRAL LTDA","CARUARU","PE","19735",30/08/2011,330,"FORNECIMENTO DE ALIMENTAÇÃO","CUPIRA","PE",26/08/2011,30/08/2011,"ASSINATURA DE ORDENS DE SERVIÇO DAS BARRAGENS DE GATOS E PANELAS"
"10442738000162","PAULO ROBERTO DE VASCONCELOS","CUPIRA","PE","666",30/08/2011,176,"FORNECIMENTO DE ALIMENTAÇÃO","CUPIRA","PE",26/08/2011,30/08/2011,"ASSINATURA DE ORDENS DE SERVIÇO DAS BARRAGENS DE GATOS E PANELAS"
"08976011000113","CLOVIS ROBERTO SOUZA MELO","GARANHUNS","PE","15459",30/08/2011,"703,25","FORNECIMENTO DE ALIMENTAÇÃO","GARANHUNS","PE",27/08/2011,30/08/2011,"AULA INAUGURAL DO CURSO DE MEDICINA DA UNIVERSIDADE DE PERNAMBUCO NO CAMPUS DE GARANHUNS"
"01574553000110","RICARDO COIFMAN","GARANHUNS","PE","3778",30/08/2011,924,"FORNECIMENTO DE ALIMENTAÇÃO","GARANHUNS","PE",27/08/2011,30/08/2011,"AULA INAUGURAL DO CURSO DE MEDICINA DA UNIVERSIDADE DE PERNAMBUCO NO CAMPUS DE GARANHUNS"
"08985370000137","SILVA & BORBA RESTAURANTE LTDA","RECIFE","PE","09082",30/08/2011,"613,39","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",28/08/2011,30/08/2011,"Cerimônia de Inauguração da Empresa Contax Contact Center"
"03000972000174","OUROTUR ORGANIZAÇÃO LTDA","OURO BRANCO","MG","12312",31/08/2011,"2083,8","FORNECIMENTO DE ALIMENTAÇÃO","JECEABA","MG",29/08/2011,01/09/2011,"Inauguração do Complexo Siderurgico da VSB - Vallourec&Sumitomo Tubos do Brasil."
"05942548000174","RESTAURANTE DO CAFE","PORTO ALEGRE","SC","002184",31/08/2011,436,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",29/08/2011,02/09/2011,"Porto Alegre:Pernoite PR;ESTEIO:34ª EXPOINTER-Exp.Intern. de Animais,Máquinas,Implementos  e Produtos Agropecuarios em Esteio; CANOAS: Lançamento de 100 novos leitos do Hosp.Univ.da ULBRA(Univ.Luterana do Bra-  sil"
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","28225",01/09/2011,387,"FORNECIMENTO DE ALIMENTAÇÃO","JECEABA","MG",29/08/2011,01/09/2011,"Inauguração do Complexo Siderurgico da VSB - Vallourec&Sumitomo Tubos do Brasil."
"19995448000110","RESTAURANTE DO PORTO","BELO HORIZONTE","MG","8931",01/09/2011,284,"FORNECIMENTO DE ALIMENTAÇÃO","JECEABA","MG",29/08/2011,01/09/2011,"Inauguração do Complexo Siderurgico da VSB - Vallourec&Sumitomo Tubos do Brasil."
"42591651061959","ARCOS DOURADO DCOM. DE ALIM. LTDA","PORTO ALEGRE","SC","283974",01/09/2011,120,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",29/08/2011,02/09/2011,"Porto Alegre:Pernoite PR;ESTEIO:34ª EXPOINTER-Exp.Intern. de Animais,Máquinas,Implementos  e Produtos Agropecuarios em Esteio; CANOAS: Lançamento de 100 novos leitos do Hosp.Univ.da ULBRA(Univ.Luterana do Bra-  sil"
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","042",01/09/2011,2166,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2011,01/09/2011,"Cerimônia de Inauguração da 15ª Bienal Inernacional do Livro no Rio de Janeiro/ 2011"
"09506397000162","DOURATOQ COMÉRCIO DE BEBIDAS LTDA","RIO DE JANEIRO","RJ","0361",01/09/2011,4185,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2011,01/09/2011,"Cerimônia de Inauguração da 15ª Bienal Inernacional do Livro no Rio de Janeiro/ 2011"
"08280306000150","AVILA & VIEGA COMÉRCIO DE ALIMENTOS LTDA - SUBWAY","PORTO ALEGRE","RS","382",02/09/2011,9802,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",29/08/2011,02/09/2011,"Porto Alegre:Pernoite PR;ESTEIO:34ª EXPOINTER-Exp.Intern. de Animais,Máquinas,Implementos  e Produtos Agropecuarios em Esteio; CANOAS: Lançamento de 100 novos leitos do Hosp.Univ.da ULBRA(Univ.Luterana do Bra-  sil"
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","1096963",02/09/2011,"1063,84","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",29/08/2011,02/09/2011,"Porto Alegre:Pernoite PR;ESTEIO:34ª EXPOINTER-Exp.Intern. de Animais,Máquinas,Implementos  e Produtos Agropecuarios em Esteio; CANOAS: Lançamento de 100 novos leitos do Hosp.Univ.da ULBRA(Univ.Luterana do Bra-  sil"
"42446716000167","HOTEIS CHAMI S/A","RIO DE JANEIRO","RJ","016109",06/09/2011,46,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2011,01/09/2011,"Cerimônia de Inauguração da 15ª Bienal Inernacional do Livro no Rio de Janeiro/ 2011"
"42446716000167","HOTEIS CHAMI S/A","RIO DE JANEIRO","RJ","016108",06/09/2011,46,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2011,01/09/2011,"Cerimônia de Inauguração da 15ª Bienal Inernacional do Livro no Rio de Janeiro/ 2011"
"42446716000167","HOTEIS CHAMI S/A","RIO DE JANEIRO","RJ","016105",06/09/2011,46,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2011,01/09/2011,"Cerimônia de Inauguração da 15ª Bienal Inernacional do Livro no Rio de Janeiro/ 2011"
"42446716000167","HOTEIS CHAMI S/A","RIO DE JANEIRO","RJ","016107",06/09/2011,46,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2011,01/09/2011,"Cerimônia de Inauguração da 15ª Bienal Inernacional do Livro no Rio de Janeiro/ 2011"
"42446716000167","HOTEIS CHAMI S/A","RIO DE JANEIRO","RJ","016106",06/09/2011,46,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2011,01/09/2011,"Cerimônia de Inauguração da 15ª Bienal Inernacional do Livro no Rio de Janeiro/ 2011"
"05908286000121","PADARIA PÃO E CIA LTDA","ARAÇATUBA","SP","2691",12/09/2011,"4283,98","FORNECIMENTO DE ALIMENTAÇÃO","ARAÇATUBA","SP",09/09/2011,13/09/2011,"Lançamento da pedra fundamentalda construção do Estaleiro Rio Tietê e assina- tura do Protocolo de Intenções entre os Govêrnos Federal e Estadual para inesti - mentos na Hidrovia Tietê - Paraná."
"00857279000124","AFPMSP & VITORIO LTDA-ME","ARAÇATUBA","SP","061246",12/09/2011,"78,6","FORNECIMENTO DE ALIMENTAÇÃO","ARAÇATUBA","SP",09/09/2011,13/09/2011,"Lançamento da pedra fundamentalda construção do Estaleiro Rio Tietê e assina- tura do Protocolo de Intenções entre os Govêrnos Federal e Estadual para inesti - mentos na Hidrovia Tietê - Paraná."
"05908286000121","PADARIA PÃO E CIA LTDA","ARAÇATUBA","SP","2692",12/09/2011,288,"FORNECIMENTO DE ALIMENTAÇÃO","ARAÇATUBA","SP",09/09/2011,13/09/2011,"Lançamento da pedra fundamentalda construção do Estaleiro Rio Tietê e assina- tura do Protocolo de Intenções entre os Govêrnos Federal e Estadual para inesti - mentos na Hidrovia Tietê - Paraná."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","004895",12/09/2011,1380,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",11/09/2011,13/09/2011,"Assinatura do Têrmo Aditivo ao Convênio de Apoio Financeiro N° 01/09 para construção do Rodoanel de São Paulo - Trecho Norte"
"61483806000172","AUGUSTINHO ONGARATTO  - ME","ARAÇATUBA","SP","016935",13/09/2011,735,"FORNECIMENTO DE ALIMENTAÇÃO","ARAÇATUBA","SP",09/09/2011,13/09/2011,"Lançamento da pedra fundamentalda construção do Estaleiro Rio Tietê e assina- tura do Protocolo de Intenções entre os Govêrnos Federal e Estadual para inesti - mentos na Hidrovia Tietê - Paraná."
"61246005000274","CANTINA E PIZZARIA JARDIM DE NAPOLI LTDA","SÃO PAULO","SP","59630",13/09/2011,"156,4","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",11/09/2011,13/09/2011,"Assinatura do Têrmo Aditivo ao Convênio de Apoio Financeiro N° 01/09 para construção do Rodoanel de São Paulo - Trecho Norte"
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","28252",15/09/2011,1032,"FORNECIMENTO DE ALIMENTAÇÃO","B HORIZONTE","MG",14/09/2011,16/09/2011,"1-Visita às obras do Estádio Magalhães Pinto-Mineirão.Encontro c/ trabalhadores -1.100, sendo 102 mulheres.2-Inaug. da 1ª etapa das obras do Boulevar Arrudas. 3-Anúncio de investimentos p/ o metrô de B.Horizonte, na Pref.de B.Horizonte."
"05265471000145","PANIFICIUM COMERCIAL LTDA","BELO HORIZONTE","MG","568",16/09/2011,7068,"FORNECIMENTO DE ALIMENTAÇÃO","B HORIZONTE","MG",14/09/2011,16/09/2011,"1-Visita às obras do Estádio Magalhães Pinto-Mineirão.Encontro c/ trabalhadores -1.100, sendo 102 mulheres.2-Inaug. da 1ª etapa das obras do Boulevar Arrudas. 3-Anúncio de investimentos p/ o metrô de B.Horizonte, na Pref.de B.Horizonte."
"08280306000150","AVILA & VIEGA COMÉRCIO DE ALIMENTOS LTDA - SUBWAY","PORTO ALEGRE","RS","385",21/09/2011,1456,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",20/09/2011,21/09/2011,"QG do Comando Militar do Sul:1-Briefing da Operação Agatha II; 2-Base Aérea de Canoas:Briefing e Visita à Força Aérea Componente - FAC 106."
"04900950000123","J R DE SANTANA","MANAUS","AM","11693",27/09/2011,10150,"FORNECIMENTO DE ALIMENTAÇÃO","MANAUS","AM",25/09/2011,28/09/2011,"Cerimônia de Lançamento do Programa Brasil sem Miséria ""Pacto Região Norte""."
"05629054000134","MARQUES E MATOS LTDA","MANAUS","AM","33101",28/09/2011,"3,6","FORNECIMENTO DE ALIMENTAÇÃO","MANAUS","AM",25/09/2011,28/09/2011,"Cerimônia de Lançamento do Programa Brasil sem Miséria ""Pacto Região Norte""."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","3873",30/09/2011,2440,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/09/2011,30/09/2011,"Exame Fórum 2011 (com palestra da Presidenta da República )"
"04399244000140","ANNA WALKIRIA FIALHO DE OMENA","ARACAJU","SE","34577",05/10/2011,950,"FORNECIMENTO DE ALIMENTAÇÃO","ARACAJU","SE",04/10/2011,06/10/2011,"PALESTRA E ALMOÇO"
"04399244000140","ANNA WALKIRIA FIALHO DE OMENA","ARACAJU","SE","34576",05/10/2011,300,"FORNECIMENTO DE ALIMENTAÇÃO","ARACAJU","SE",04/10/2011,06/10/2011,"PALESTRA E ALMOÇO"
"53355004000310","IBIRAPUERA PARK HOTEL LTDA","SÃO PAULO","SP","00115873",05/10/2011,298,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/09/2011,30/09/2011,"Exame Fórum 2011 (com palestra da Presidenta da República )"
"02453172000146","PANIFICAÇÃO DONA BENTA LTDA","ARACAJU","SE","6761",06/10/2011,3498,"FORNECIMENTO DE ALIMENTAÇÃO","ARACAJU","SE",04/10/2011,06/10/2011,"PALESTRA E ALMOÇO"
"10824624000187","NEVADA ALIMENTOS LTDA - SPETTUS","CHAPECÓ","SC","10950",06/10/2011,"58,63","FORNECIMENTO DE ALIMENTAÇÃO","CHAPECÓ","SC",05/10/2011,07/10/2011,"Abertura de uma Feira"
"12912425000156","CHEF HAUS BIER LTDA","CHAPECÓ","SC","8",06/10/2011,3170,"FORNECIMENTO DE ALIMENTAÇÃO","CHAPECÓ","SC",05/10/2011,07/10/2011,"Abertura de uma Feira"
"03961025000140","RAQUEL LANG","CHAPECO","SC","10650",07/10/2011,68,"FORNECIMENTO DE ALIMENTAÇÃO","CHAPECÓ","SC",05/10/2011,07/10/2011,"Abertura de uma Feira"
"05590186000108","IMAD HAMDAR JUNIOR","CURITIBA","PR","18573",12/10/2011,8730,"FORNECIMENTO DE ALIMENTAÇÃO","CURITIBA","PR",11/10/2011,13/10/2011,"Solenidade de Anúncio de Investimentos do PAC Mobilidade Urbana Grandes Cidades, às 15:00 horas."
"08280306000150","AVILA & VIEGA COMÉRCIO DE ALIMENTOS LTDA - SUBWAY","PORTO ALEGRE","RS","387",15/10/2011,7020,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",11/10/2011,15/10/2011,"Solen. Anúncio de Invest.do PAC Mobilidade Urbama Grandes Cidades; Cer.Ass. Termo de Compromisso União/stados do Sul c/ fial. de executar ações gov.p/ superação da extrema pobreza-Pacto Sul, do Plano Brasil sem Miséria."
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","1101448",15/10/2011,"1325,5","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",11/10/2011,15/10/2011,"Solen. Anúncio de Invest.do PAC Mobilidade Urbama Grandes Cidades; Cer.Ass. Termo de Compromisso União/stados do Sul c/ fial. de executar ações gov.p/ superação da extrema pobreza-Pacto Sul, do Plano Brasil sem Miséria."
"05150637000340","PRESS COMÉRCIO DE ALIMENTOS LTDA","PORTO ALEGRE","RS","204610",15/10/2011,120,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",11/10/2011,15/10/2011,"Solen. Anúncio de Invest.do PAC Mobilidade Urbama Grandes Cidades; Cer.Ass. Termo de Compromisso União/stados do Sul c/ fial. de executar ações gov.p/ superação da extrema pobreza-Pacto Sul, do Plano Brasil sem Miséria."
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","4285",17/10/2011,"2182,38","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",16/10/2011,18/10/2011,"Palestra na Abertura do Congresso Brasileiro de Direito Administrativo,"
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","44",19/10/2011,1850,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",17/10/2011,19/10/2011,"Conferência Mundial de Determinantes Sociais da Saúde"
"04900950000123","J R DE SANTANA","MANAUS","AM","11890",22/10/2011,5352,"FORNECIMENTO DE ALIMENTAÇÃO","MANAUS","AM",20/10/2011,24/10/2011,"Cerimônia de Inauguração da Ponte sobre o Rio Negro."
"09186089000105","MARAVILHA ALIMENTOS LTDA","MANAUS","AM","013651",24/10/2011,"206,7","FORNECIMENTO DE ALIMENTAÇÃO","MANAUS","AM",20/10/2011,24/10/2011,"Cerimônia de Inauguração da Ponte sobre o Rio Negro."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5267",31/10/2011,1880,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",26/10/2011,02/11/2011,"São Paulo/S.B.do Campo"
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","048",03/11/2011,1778,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",01/11/2011,03/11/2011,"Abertura da Edição 2011 do Forum Iberamérica."
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","049",03/11/2011,630,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",01/11/2011,03/11/2011,"Abertura da Edição 2011 do Forum Iberamérica."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","005353",10/11/2011,3000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",09/11/2011,11/11/2011,"1-Agenda Privada; 2-Cerimônia de posse do Dr. Roberto Kalil Filho como prof. titu- lar jinto ao Departamento de Cardiopneumologia, Disciplina de Cardiologia, da Fa- culdade deMedicina da USP."
"04191067000101","CHURRASCARIA E RESTAURANTE A.M LTDA - ME","SÃO PAULO","SP","083037",10/11/2011,"49,28","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",09/11/2011,11/11/2011,"1-Agenda Privada; 2-Cerimônia de posse do Dr. Roberto Kalil Filho como prof. titu- lar jinto ao Departamento de Cardiopneumologia, Disciplina de Cardiologia, da Fa- culdade deMedicina da USP."
"33375601000138","CATERAIR SERVIÇOS DE BORDO E HOTELARIA S/A","RIO DE JANEIRO","RJ","0010471",16/11/2011,"378,3","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2011,01/09/2011,"Cerimônia de Inauguração da 15ª Bienal Inernacional do Livro no Rio de Janeiro/ 2011"
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","8088",16/11/2011,"3370,01","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",15/11/2011,19/11/2011,"ENCONTRO IBEROAMERICANO EM COMEMORAÇÃO AO ANO INTERNACIOANL DOS AFRODESCENDENTES."
"53355004000230","IBIRAPUERA PARK HOTEL","SAO PAULO","SP","00118252",16/11/2011,101,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",09/11/2011,11/11/2011,"1-Agenda Privada; 2-Cerimônia de posse do Dr. Roberto Kalil Filho como prof. titu- lar jinto ao Departamento de Cardiopneumologia, Disciplina de Cardiologia, da Fa- culdade deMedicina da USP."
"11664186000108","CELESTE MARIA SILVA FERREIRA - ME","SALVADOR","BA","0647",17/11/2011,330,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",15/11/2011,19/11/2011,"ENCONTRO IBEROAMERICANO EM COMEMORAÇÃO AO ANO INTERNACIOANL DOS AFRODESCENDENTES."
"33871443000107","COMERCIAL DE PRODUTOS ALIMENTÍCIOS PÃES DOCES LTDA","SALVADOR","BA","04114",18/11/2011,"271,2","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",15/11/2011,19/11/2011,"ENCONTRO IBEROAMERICANO EM COMEMORAÇÃO AO ANO INTERNACIOANL DOS AFRODESCENDENTES."
"53355004000230","IBIRAPUERA PARK HOTEL","SAO PAULO","SP","00118450",18/11/2011,173,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",09/11/2011,11/11/2011,"1-Agenda Privada; 2-Cerimônia de posse do Dr. Roberto Kalil Filho como prof. titu- lar jinto ao Departamento de Cardiopneumologia, Disciplina de Cardiologia, da Fa- culdade deMedicina da USP."
"33200049001380","HOTÉIS OTHON S/A","SALVADOR","BA","001036",19/11/2011,234,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",15/11/2011,19/11/2011,"ENCONTRO IBEROAMERICANO EM COMEMORAÇÃO AO ANO INTERNACIOANL DOS AFRODESCENDENTES."
